p_id,agent_type,place,agent_mape
2018HU0747805-816901,wrk_only,farmington,24.544608529733093
2017001341404-4000003,wrk__student,woods_cross,24.53555884907898
2018HU0425831-4012101,wrk__student,west_bountiful,24.53282234718878
2018HU0428680-269001,wrk_only,farmington,24.530438461303643
2015001307084-4195203,wrk__student,woods_cross,24.525172592888516
2019HU1092472-5433701,wrk_only,vineyard,24.5235590396215
2017001175561-3996502,wrk__student,woods_cross,24.52250881785069
2019HU1026742-4358401,wrk_only,unknown,24.51853731454865
2017001135709-1090702,wrk_only,centerville,24.517000596193146
2019HU0552360-1654601,wrk_only,saratoga_springs,24.5154456117554
2019HU0825434-982501,wrk__student,centerville,24.51511561327347
2018HU0425831-4012201,wrk__student,west_bountiful,24.51074432198116
2018HU0069373-243101,wrk_only,kaysville,24.510418678336883
2019HU1016219-5426204,wrk__student,vineyard,24.506834317370686
2019HU0367448-1745703,wrk__student,north_salt_lake,24.504261958961308
2017001198004-3997301,wrk_only,woods_cross,24.497518767712904
2019HU0645171-5401901,wrk__student,vineyard,24.49747763802365
2018HU0856313-285406,wrk_only,farmington,24.49731647450389
2015001208716-5170203,wrk__student,vineyard,24.495484389369008
2019HU0940730-4256801,wrk_only,woods_cross,24.490544303859664
2016001196338-135601,wrk_only,farmington,24.490215903520284
2015001307084-1324103,wrk__student,west_bountiful,24.487601217394996
2017001317633-3999601,wrk_only,woods_cross,24.486350410052836
2017001045780-2802603,wrk_only,bountiful,24.47734788146545
2018HU1011167-2193902,wrk_only,unknown,24.47724331816162
2018HU1025915-4027902,wrk_only,woods_cross,24.473133489276456
2019HU0738480-2693501,wrk_only,lehi,24.46759441250975
2019HU1289095-390102,wrk_only,farmington,24.467328137533976
2018HU0423045-958503,wrk__student,west_bountiful,24.46661832732458
2019HU0768180-4190501,wrk_only,delta,24.461970490975197
2019HU1249556-652501,wrk_only,american_fork,24.45918088149503
2018HU1233500-2278102,wrk__student,orem,24.45703588360924
2017001166966-200605,wrk__student,farmington,24.4496161019351
2019HU0658220-2672002,wrk_only,woods_cross,24.448260000103332
2019HU0858180-2881403,wrk__student,saratoga_springs,24.44758321421565
2018HU1134054-2343702,wrk_only,bountiful,24.443924978157426
2016001506938-6461002,wrk_only,kaysville,24.4435644131453
2016001467614-6460301,wrk_only,kaysville,24.44042003698121
2019HU1320205-4071706,wrk_only,west_bountiful,24.4399997345997
2019HU1090508-5431802,wrk__student,vineyard,24.43845556555312
2019HU0841451-2501001,wrk_only,lehi,24.437584755898207
2018HU1120878-3732602,wrk_only,provo,24.437368683757278
2019HU0761588-1754903,wrk_only,pleasant_grove,24.436665109453998
2018HU0471462-2769901,wrk_only,lehi,24.43469494688085
2019HU0617215-835306,wrk_only,centerville,24.43293223398666
2018HU1374808-308202,wrk_only,farmington,24.431558214065298
2019HU0663783-3880701,wrk_only,west_bountiful,24.42828216664855
2019HU0763012-2674804,wrk__student,woods_cross,24.42626530749681
2019HU1092472-5434601,wrk_only,vineyard,24.424979797802767
2018HU1156354-2678802,wrk_only,lehi,24.42369642374081
2018HU1024099-2592001,wrk_only,saratoga_springs,24.422378788075783
2018HU0423294-264303,wrk_only,farmington,24.420465232871187
2019HU1404671-396802,wrk_only,kaysville,24.41987653623369
2017000707285-5259703,wrk__student,vineyard,24.41709905360731
2018HU1245293-301301,wrk_only,farmington,24.416350450838685
2018HU1049814-1805701,wrk__student,lindon,24.414565488322946
2017001504340-5493801,wrk__student,orem,24.410429608811427
2019HU0901366-1539602,wrk__student,pleasant_grove,24.40663033498395
2019HU0626736-5400404,wrk__student,vineyard,24.402392761137527
2019HU1289095-4068102,wrk_only,woods_cross,24.39160070923761
2016001396568-419604,wrk__student,kaysville,24.39147505410062
2017001340279-5281403,wrk__student,vineyard,24.391037469895792
2019HU0179534-1907603,wrk__student,bountiful,24.38761107709539
2019HU1084869-1757401,wrk_only,pleasant_grove,24.379564852930987
2019HU0462829-645404,wrk__student,farmington,24.37547920575135
2019HU0384268-2577409,wrk__student,lehi,24.37427251258287
2017000526137-1350801,wrk_only,west_bountiful,24.373212737299554
2017000299167-3839903,wrk_only,west_bountiful,24.37281467578611
2018HU1026706-2069401,wrk_only,dugway,24.36657456784153
2017001067779-3021801,wrk_only,nephi,24.3652017803453
2019HU1092472-5434901,wrk_only,vineyard,24.356941712815217
2019HU0626736-5400503,wrk__student,vineyard,24.353650475652834
2018HU0832074-6688303,wrk__student,kaysville,24.352552805349376
2019HU1092472-5433401,wrk_only,vineyard,24.350558423722156
2019HU1085342-840701,wrk__student,farmington,24.34985733992724
2019HU1249556-1562201,wrk_only,pleasant_grove,24.34978986312793
2019HU1315467-777204,wrk_only,thatcher,24.349137017976076
2019HU0688266-1696401,wrk_only,syracuse,24.34566395270775
2018HU0759427-1376701,wrk_only,west_bountiful,24.341295941906658
2017001198004-3997501,wrk_only,woods_cross,24.339421759135487
2017000986371-1618202,wrk__student,pleasant_grove,24.338924866059518
2018HU1014930-2676002,wrk_only,lehi,24.336496736901804
2018HU0289253-4148002,wrk_only,woods_cross,24.332295200348895
2018HU0385179-4009302,wrk_only,woods_cross,24.323735714067503
2018HU0618061-277801,wrk_only,farmington,24.320107473611298
2019HU0597022-730902,wrk_only,american_fork,24.318954211171086
2017001268740-4344101,wrk_only,unknown,24.31802603989317
2016000008423-4098101,wrk_only,woods_cross,24.31665040187961
2018HU1294326-3742001,wrk_only,woods_cross,24.314983150287667
2018HU0611016-4018502,wrk__student,west_bountiful,24.313629272020115
2018HU0297028-4150403,wrk_only,woods_cross,24.31237204290114
2019HU0828210-1659302,wrk_only,saratoga_springs,24.31065007906846
2019HU0035453-3748003,wrk_only,woods_cross,24.30939169402244
2019HU0277972-4287301,wrk_only,hinckley,24.30734031627043
2017000451738-4096301,wrk_only,delta,24.30156512653728
2019HU0187888-5374601,wrk__student,vineyard,24.298791678964264
2019HU0137335-2533901,wrk_only,lehi,24.298123009425584
2019HU0774978-3765301,wrk__student,woods_cross,24.297815267653778
2018HU0387622-4227901,wrk_only,delta,24.295755628278595
2016001165925-5214501,wrk_only,vineyard,24.295398686752257
2019HU0810112-2026801,wrk_only,alpine,24.277854126733818
2019HU1339729-5446301,wrk_only,vineyard,24.27328016964424
2018HU0828769-4023102,wrk_only,woods_cross,24.267889397120214
2018HU0423565-1371202,wrk_only,west_bountiful,24.259554713611404
2018HU0991931-4027401,wrk__student,west_bountiful,24.25846732503501
2018HU0000300-238301,wrk_only,farmington,24.257800301567883
2017001200312-4499401,wrk_only,fillmore,24.253052599138186
2019HU0033814-2872902,wrk_only,saratoga_springs,24.249093906389792
2018HU0423045-958401,wrk_only,west_bountiful,24.244749026952526
2018HU0936141-297001,wrk_only,milford,24.242761556687636
2016000722464-923701,wrk_only,west_bountiful,24.240740098012957
2019HU1058726-2628501,wrk_only,orem,24.23954739808526
2019HU0645171-5402401,wrk__student,vineyard,24.23446737674233
2018HU1129452-2677902,wrk_only,lehi,24.228822006176827
2018HU1049814-1805901,wrk__student,lindon,24.221048901349413
2018HU0751439-2841401,wrk_only,orem,24.219098373131246
2019HU0824450-2808401,wrk_only,orem,24.218553565189037
2019HU1131561-2610902,wrk_only,saratoga_springs,24.218135536476805
2019HU0812990-2801601,wrk_only,lehi,24.210900561739518
2017000986371-2390302,wrk__student,orem,24.206716904708735
2018HU1233500-5358102,wrk__student,vineyard,24.206277136544557
2018HU0154939-4229801,wrk_only,woods_cross,24.204489993000415
2018HU0509479-2714801,wrk_only,bountiful,24.202926369533774
2018HU0955268-288602,wrk_only,farmington,24.194879897004988
2019HU1289095-4068101,wrk_only,woods_cross,24.194532969384472
2017000395122-276202,wrk_only,milford,24.193799887243976
2019HU0572540-4052701,wrk_only,woods_cross,24.193466863121426
2018HU0297028-2404903,wrk_only,west_bountiful,24.191387017765237
2019HU1081058-1873006,wrk__student,syracuse,24.190190929927372
2018HU1090500-2677702,wrk__student,lehi,24.18827257828603
2019HU0697092-171501,wrk_only,beaver,24.188174276139403
2019HU0674465-1396901,wrk_only,west_bountiful,24.184292555711956
2019HU1403153-2811902,wrk_only,lehi,24.180046859188163
2018HU0682399-4019701,wrk_only,woods_cross,24.176907346575526
2019HU0509031-2796901,wrk_only,american_fork,24.175850114596876
2017000046728-3043102,wrk_only,bountiful,24.175463138520193
2018HU1358514-2440607,wrk_only,saratoga_springs,24.174603439105674
2018HU0679579-278602,wrk__student,farmington,24.17382673210647
2019HU1312456-833104,wrk_only,pleasant_grove,24.168026417886544
2019HU1334367-6703502,wrk_only,kaysville,24.16655290736912
2018HU1025915-4027802,wrk_only,west_bountiful,24.164881554072238
2019HU0571105-2983702,wrk__student,orem,24.161450442623845
2018HU0986450-3523902,wrk__student,bountiful,24.15867733363342
2018HU0161595-2272903,wrk__student,orem,24.154199521199285
2019HU0726797-5866002,wrk_only,pleasant_grove,24.153829363821526
2019HU0975641-5424702,student__lf_elig,vineyard,24.15374728911565
2016001454284-149001,wrk_only,kaysville,24.150993730969343
2019HU0402629-3757801,wrk__student,north_salt_lake,24.149035094890227
2018HU1103795-296804,wrk_only,farmington,24.14743927507362
2019HU1384001-739002,wrk__student,american_fork,24.14643913189536
2018HU0064255-5287305,wrk__student,vineyard,24.139917442911692
2015000036680-3451702,wrk_only,springville,24.13646177158556
2018HU0296892-3858601,wrk_only,west_bountiful,24.13458518094831
2018HU0507354-2545605,wrk__student,west_bountiful,24.131998582310434
2016001271690-4273401,wrk_only,woods_cross,24.128992943061547
2018HU0423045-959403,wrk__student,west_bountiful,24.12897250590029
2018HU0423045-959003,wrk__student,west_bountiful,24.12328778631063
2017000309224-6671802,wrk_only,kaysville,24.122994341219357
2017001504340-5493901,wrk__student,orem,24.121121074493182
2015000460115-2893501,wrk_only,unknown,24.1188817252431
2016000629415-112101,wrk_only,farmington,24.115872843906086
2017000924587-3678101,wrk_only,woods_cross,24.110978121169975
2018HU0828769-4023402,wrk_only,west_bountiful,24.11080585465937
2018HU0989782-4350401,wrk_only,sutherland,24.108704822849102
2019HU0365346-341603,wrk_only,kaysville,24.10863107158078
2017001533372-5496001,wrk__student,orem,24.105391815785477
2018HU0002212-4141501,wrk_only,woods_cross,24.104794712885553
2019HU0383651-1524303,wrk__student,pleasant_grove,24.103340254100715
2017001340279-5281401,wrk__student,vineyard,24.10149041353388
2018HU1103795-296903,wrk_only,farmington,24.097524424760795
2016000222325-3002302,wrk_only,nephi,24.09294140284222
2018HU0700373-963201,wrk__student,west_bountiful,24.088812404952836
2018HU0526724-6686802,wrk_only,kaysville,24.088231064607875
2018HU1129216-4174502,wrk_only,delta,24.087500495524765
2018HU0751439-5317201,wrk_only,vineyard,24.085126878482114
2019HU1154366-3662603,wrk__student,provo,24.083721075997737
2015001156931-4473901,wrk_only,fillmore,24.078957999789694
2018HU0296892-3857403,wrk__student,west_bountiful,24.078941272435923
2018HU0124869-1167102,wrk_only,centerville,24.073097917217417
2019HU1411272-4078801,wrk_only,oak_city,24.073094395542505
2019HU0714838-1852801,wrk__student,north_salt_lake,24.072867273458343
2018HU0297028-4150303,wrk_only,woods_cross,24.072097753582046
2017001187626-2334203,wrk__student,bountiful,24.07182331319973
2016000388367-1747701,wrk__student,syracuse,24.068741936729023
2019HU0367448-4048103,wrk__student,woods_cross,24.066735138121434
2018HU0425831-1830501,wrk__student,north_salt_lake,24.06633367060483
2018HU0929873-4024803,wrk_only,west_bountiful,24.06615759221422
2019HU0595125-3879401,wrk_only,west_bountiful,24.06593817521526
2019HU0677212-5403402,wrk_only,vineyard,24.064468053910122
2015000307742-5148602,wrk_only,vineyard,24.064434969065935
2018HU0507354-4288205,wrk__student,woods_cross,24.063107777922983
2017001166966-2537003,wrk__student,west_bountiful,24.06264695056238
2015000998545-719402,wrk__student,thatcher,24.060433043482924
2019HU0934174-1062602,wrk_only,pleasant_grove,24.058293330483206
2018HU0991931-4027001,wrk__student,west_bountiful,24.05762164961296
2019HU0111851-4041302,wrk_only,west_bountiful,24.05691728900742
2019HU0035453-328502,wrk_only,farmington,24.053598983986106
2019HU0538537-1753204,wrk_only,pleasant_grove,24.053492792619192
2018HU1103795-296601,wrk_only,farmington,24.050984197925803
2018HU0991931-4027201,wrk__student,west_bountiful,24.049622230320086
2019HU0758059-1875502,wrk__student,pleasant_grove,24.044978402368937
2018HU0888912-6689203,wrk__student,kaysville,24.043398835615886
2015001080245-6427904,wrk__student,kaysville,24.041658035828426
2019HU0405877-1058101,wrk_only,pleasant_grove,24.041210043687908
2018HU0678687-6810801,wrk__student,kaysville,24.040807222465325
2017000897247-5262301,wrk__student,vineyard,24.039402088986332
2018HU1134971-3775703,wrk__student,provo,24.03225191822791
2019HU1170967-5439402,wrk_only,vineyard,24.027082294902534
2019HU0402629-4049701,wrk__student,west_bountiful,24.026889147343425
2016000496515-5870702,wrk_only,heber,24.026793555663282
2018HU0991931-4026901,wrk__student,west_bountiful,24.026492530090568
2019HU1320205-4071606,wrk_only,west_bountiful,24.023012150926725
2018HU0296892-3858302,wrk_only,west_bountiful,24.02145758172424
2017000897247-5262902,wrk__student,vineyard,24.020989801916745
2016001042407-130701,wrk__student,farmington,24.020111595741827
2016001042407-130501,wrk__student,farmington,24.01828448354725
2019HU1289095-4067802,wrk_only,west_bountiful,24.015758779315536
2018HU1314978-5359403,wrk__student,vineyard,24.01460367052098
2016001039758-3314901,wrk_only,salt_lake_city,24.014515283962012
2018HU0168140-4504702,wrk_only,fillmore,24.013646704590215
2015000111767-3594301,wrk_only,provo,24.008918460406445
2017000124476-274302,wrk_only,milford,24.007798430293263
2017000526137-4125301,wrk_only,woods_cross,24.00728188876316
2019HU1195484-2136401,wrk_only,north_salt_lake,24.00260659755215
2017001307147-2737602,wrk_only,bountiful,23.99922982016643
2019HU0824831-4060603,wrk__student,woods_cross,23.992409553597398
2018HU1355095-2783603,wrk__student,american_fork,23.9909512307417
2016000251823-4367201,wrk_only,holden,23.988958119244042
2018HU1103795-295704,wrk_only,farmington,23.979855448650163
2019HU1366429-449503,wrk__student,kaysville,23.97609203630086
2019HU0626736-5519404,wrk__student,vineyard,23.97198266690505
2018HU0507354-3861503,wrk__student,west_bountiful,23.971706405616676
2015001017507-5531504,wrk__student,orem,23.969727220499422
2019HU1078553-3370703,wrk__student,salt_lake_city,23.966132468005995
2018HU1316163-4035102,wrk_only,west_bountiful,23.966035350532884
2018HU0986450-3730102,wrk__student,north_salt_lake,23.961817887195135
2016001405984-3959902,wrk_only,woods_cross,23.95964766445568
2018HU0497842-962102,wrk_only,west_bountiful,23.959169050544485
2016000452474-2636001,student__lf_elig,lehi,23.957908610858787
2018HU0407920-4011401,wrk_only,west_bountiful,23.957612017472986
2017000927688-3680503,wrk_only,woods_cross,23.95726755747891
2019HU0145525-334503,wrk_only,farmington,23.949514958954538
2018HU0000300-238601,wrk_only,farmington,23.94901676161511
2018HU1103795-296501,wrk_only,farmington,23.947054683211388
2019HU0884372-6820102,wrk_only,kaysville,23.94327835886683
2019HU1301882-5443401,wrk_only,vineyard,23.942412419476618
2019HU1047555-1497201,wrk_only,centerville,23.939622665735484
2015000446610-5458801,wrk__student,orem,23.93751738093786
2018HU0569144-962902,wrk_only,west_bountiful,23.93668413040874
2018HU1134971-3775803,wrk__student,provo,23.934419651476706
2018HU0823555-963601,wrk_only,west_bountiful,23.934312444264826
2016001396568-144604,wrk__student,farmington,23.925633273041814
2017000577412-4492301,wrk__student,fillmore,23.92107666268366
2016001196338-137001,wrk_only,farmington,23.92049414400684
2019HU0794419-2880702,wrk_only,saratoga_springs,23.91796011447714
2018HU0289253-4007702,wrk_only,west_bountiful,23.91378702228501
2019HU0470409-2894302,wrk_only,draper,23.91377891683541
2018HU1129452-2678002,wrk_only,lehi,23.912892512267593
2019HU1253208-651502,wrk__student,farmington,23.912163367919185
2019HU1016219-5426104,wrk__student,vineyard,23.911059122352967
2019HU1084510-3009901,wrk__student,saratoga_springs,23.910011232891218
2018HU0000300-239701,wrk_only,farmington,23.909615338954175
2018HU0507354-4287605,wrk__student,woods_cross,23.9018754675788
2019HU0453097-1529701,wrk_only,pleasant_grove,23.900654412353305
2019HU0626736-5400703,wrk__student,vineyard,23.89975168664297
2018HU0986450-3523802,wrk__student,bountiful,23.899477103322038
2016000989882-3150103,wrk_only,woods_cross,23.895752549331554
2017000026384-2946301,wrk_only,orem,23.894575905412857
2019HU0645171-2242601,wrk__student,orem,23.89414681962058
2015001497466-4238501,wrk__student,orem,23.89227029187884
2019HU1058726-734501,wrk_only,american_fork,23.889905478875225
2017000771788-3847502,wrk_only,west_bountiful,23.885642718727812
2018HU0618061-4154301,wrk_only,woods_cross,23.88492842665023
2017001341404-3854101,wrk_only,west_bountiful,23.884084625592777
2018HU1110653-4030101,wrk_only,west_bountiful,23.883933415516466
2019HU0812260-4059901,wrk_only,west_bountiful,23.88389373138644
2019HU1312456-5444102,wrk_only,vineyard,23.882071090190582
2017000526137-942301,wrk_only,centerville,23.880349063863683
2018HU0014243-2773403,wrk__student,bountiful,23.87831808530984
2015000970752-908102,wrk__student,west_bountiful,23.876303426272663
2019HU1062022-5429902,wrk_only,vineyard,23.872254033524317
2019HU0794419-2880502,wrk_only,saratoga_springs,23.871008218356504
2017000707285-5259801,wrk__student,vineyard,23.870279141901367
2018HU1131366-4390901,wrk_only,scipio,23.86945280849096
2019HU1236082-2850102,wrk_only,orem,23.86737938883799
2019HU0106961-1749201,wrk_only,lindon,23.867305500217636
2017000096515-3255805,wrk_only,woods_cross,23.86375828817953
2018HU0273286-253602,wrk_only,farmington,23.86373490526092
2019HU0626736-5519604,wrk__student,orem,23.85755800464786
2019HU0595125-4053302,wrk_only,woods_cross,23.852348807354296
2019HU0165885-827002,wrk_only,centerville,23.8468129829315
2017000086247-3836701,wrk_only,west_bountiful,23.844690570891704
2019HU0034093-326902,wrk_only,farmington,23.84072861842972
2017000677324-1174704,wrk__student,pleasant_grove,23.82931654339498
2019HU1302860-273401,wrk_only,salt_lake_city,23.82743255561542
2019HU1049301-3198602,wrk_only,orem,23.823857633472116
2019HU0287116-1990902,wrk__student,lindon,23.823714222425995
2019HU1357238-2884402,wrk_only,syracuse,23.82334786577572
2018HU0296892-255903,wrk__student,farmington,23.821941642854203
2018HU0105531-5289103,wrk__student,vineyard,23.821406594771467
2018HU0751423-306406,wrk_only,salt_lake_city,23.815965664922366
2018HU0794897-3645906,wrk_only,provo,23.813605730923193
2017000245294-2931002,wrk_only,saratoga_springs,23.811156074182584
2018HU0694916-815201,wrk_only,farmington,23.80848418595965
2019HU0761588-1754902,wrk__student,pleasant_grove,23.807305332554172
2019HU0145525-4043503,wrk_only,west_bountiful,23.80441527313685
2018GQ0025400-1737901,wrk__student,pleasant_grove,23.804257648116277
2018HU1170331-1358602,wrk_only,brigham_city,23.801747799451984
2018HU1148235-1840401,wrk__student,west_point,23.800125286674493
2017001283840-1620502,wrk__student,pleasant_grove,23.79959041952249
2018HU0296892-3858203,wrk__student,west_bountiful,23.799371826531875
2017000960400-466701,wrk_only,salt_lake_city,23.796773753529717
2019HU0283740-5383403,wrk_only,vineyard,23.793852389766915
2019HU0608475-4053401,wrk_only,west_bountiful,23.791033959199286
2019HU0768180-4186701,wrk_only,delta,23.789424457224605
2019HU1334367-6517204,wrk_only,kaysville,23.78723584629378
2018HU1103795-296203,wrk_only,farmington,23.78560079073941
2017001179997-2945001,wrk_only,saratoga_springs,23.78515666511472
2019HU1047555-4064302,wrk_only,west_bountiful,23.78124259078314
2019HU0261225-3872302,wrk_only,west_bountiful,23.779078497578965
2017000299684-163601,wrk_only,farmington,23.777042688336046
2017000553637-1026105,wrk__student,pleasant_grove,23.77586863295059
2019HU0553820-348901,wrk_only,farmington,23.77360506899628
2019HU0268368-2599201,wrk_only,saratoga_springs,23.772650925992377
2019HU0553796-2691105,wrk_only,lehi,23.772422519183902
2015001017507-5166301,wrk__student,vineyard,23.77057762431049
2019HU0035453-327702,wrk_only,farmington,23.770357744339446
2019HU0663199-3808804,wrk__student,provo,23.76995965950022
2019HU1101467-2806903,wrk__student,lehi,23.76993299658857
2019HU0794419-2880601,wrk_only,saratoga_springs,23.766910479847166
2019HU0560195-766403,wrk_only,thatcher,23.763853141839494
2018HU1156354-2869102,wrk_only,saratoga_springs,23.75980224031545
2018HU0298433-3859001,wrk_only,west_bountiful,23.758633759812465
2019HU0845544-5415601,wrk_only,vineyard,23.758407719641617
2017001238643-4056402,wrk_only,lynndyl,23.75822811155766
2019HU0129690-4246201,wrk_only,woods_cross,23.756595706164227
2019HU0763012-1912103,wrk__student,bountiful,23.755366556163647
2019HU0763012-2676404,wrk__student,bountiful,23.75526515357841
2019HU0915543-6700503,wrk__student,kaysville,23.755176477551768
2016000931063-4308901,wrk_only,woods_cross,23.752653052288757
2018HU0851672-965203,wrk__student,west_bountiful,23.749934717947934
2018HU0505783-4212001,wrk__student,orem,23.747164531347156
2019HU0156959-2346002,wrk_only,bountiful,23.745751775913547
2015001153762-3926401,wrk__student,west_bountiful,23.745175040527254
2018HU0898224-3342006,wrk_only,salt_lake_city,23.74483698745554
2019HU0849572-3245604,wrk_only,woods_cross,23.741348519844287
2019HU1339729-5447901,wrk_only,vineyard,23.739670168157257
2019HU0566893-3492003,wrk_only,orem,23.73721549819279
2015000815409-3918202,wrk_only,woods_cross,23.733144209595793
2018HU0168140-4504801,wrk_only,fillmore,23.728433542047757
2019HU0025515-4039601,wrk_only,west_bountiful,23.72387881742548
2019HU0813456-2605601,wrk_only,saratoga_springs,23.721898441184283
2019HU1090508-5432102,wrk__student,vineyard,23.719359942108394
2017000791446-2846202,wrk_only,saratoga_springs,23.71933292449773
2018HU0770901-4240101,wrk_only,woods_cross,23.719026857059347
2017000553637-1026705,wrk__student,pleasant_grove,23.718215747830975
2019HU0454620-6503001,wrk_only,kaysville,23.7172357011881
2019HU0626736-731004,wrk__student,american_fork,23.717203842085453
2018HU1004153-967301,wrk_only,west_bountiful,23.715264003190637
2019HU0562552-646301,wrk_only,farmington,23.71464948216032
2018HU0682399-3719501,wrk_only,north_salt_lake,23.714296620237082
2016000844046-6253903,wrk__student,layton,23.711235519740978
2018HU1090046-294802,wrk_only,farmington,23.710272112593913
2017000924587-3431301,wrk_only,woods_cross,23.70626983677091
2019HU0035453-328603,wrk_only,farmington,23.705639039462007
2015000719358-5156802,wrk__student,vineyard,23.703821447367286
2016000946522-4309202,wrk_only,woods_cross,23.700964855285914
2019HU0774978-363201,wrk__student,farmington,23.700664683615567
2015000254495-3220002,wrk_only,eureka,23.697705273257917
2016001164143-3954602,wrk_only,woods_cross,23.686408510004785
2018HU1110653-298101,wrk_only,farmington,23.685023864113262
2019HU1039436-2333302,wrk_only,orem,23.683612091533423
2018HU1104308-4029802,wrk__student,west_bountiful,23.680917065065334
2019HU0812260-647401,wrk_only,farmington,23.680225479857377
2015000783012-3143401,wrk_only,bountiful,23.678639434458777
2019HU1025031-6821302,wrk_only,kaysville,23.674914636922573
2019HU1070513-2696902,wrk_only,lehi,23.674732786818193
2017000580139-942701,wrk_only,west_bountiful,23.673954612410856
2017000612925-177801,wrk_only,farmington,23.66993770217735
2018HU0396563-4011001,wrk_only,west_bountiful,23.667603564027008
2017001288505-3998702,wrk_only,west_bountiful,23.66743551452789
2019HU0277972-4287401,wrk_only,hinckley,23.66623245970747
2018HU0161595-2273803,wrk__student,vineyard,23.66568674500703
2019HU0219206-4236002,wrk_only,delta,23.66193102122859
2019HU0490212-4314702,wrk_only,unknown,23.66151817160916
2019HU0342090-5385903,wrk__student,vineyard,23.66036221564797
2018HU1331375-639103,wrk__student,farmington,23.658647478021308
2018HU1103795-295702,wrk_only,farmington,23.65808944411545
2019HU0689996-2847201,wrk_only,orem,23.657790405964192
2019HU0383651-1524703,wrk__student,pleasant_grove,23.65769344192581
2018HU0423045-958603,wrk__student,west_bountiful,23.657436323331353
2019HU1259782-4066701,wrk_only,west_bountiful,23.65684863979457
2015000594690-2619002,wrk__student,lehi,23.65459552076683
2018HU0296892-3857903,wrk__student,west_bountiful,23.654133025137465
2019HU1357238-1884202,wrk_only,west_point,23.6497736212509
2019HU1126301-377801,wrk__student,farmington,23.649528752349617
2017001187626-2994403,wrk__student,bountiful,23.644987831462576
2019HU1333987-4072101,wrk_only,west_bountiful,23.644586811774573
2018HU1399770-3181602,wrk__student,orem,23.64288799957179
2019HU0145525-334803,wrk_only,kaysville,23.64241624284076
2015001017507-5166404,wrk__student,vineyard,23.639960998854082
2018HU0473927-1032202,wrk__student,centerville,23.639374986229818
2019HU0941518-5423902,wrk_only,vineyard,23.63201762685386
2019HU0367448-4048003,wrk__student,woods_cross,23.630606512890807
2018HU0096517-246201,wrk_only,farmington,23.629927145425526
2018HU0145277-2662703,wrk__student,lehi,23.62662212630527
2018HU1190650-2803002,wrk_only,orem,23.625578607165114
2015001444076-587701,wrk_only,west_valley_city,23.6219164976059
2019HU0173724-6694304,wrk__student,kaysville,23.62100316590048
2015000935124-4089302,wrk__student,woods_cross,23.61932189100151
2019HU1047693-3891201,wrk_only,west_bountiful,23.615708655658047
2016001353025-3413101,wrk_only,woods_cross,23.61466286327553
2019HU0383651-1524702,wrk__student,pleasant_grove,23.61402959208633
2019HU0173724-5322304,wrk__student,layton,23.613583225938704
2019HU0413750-208202,wrk_only,unknown,23.60935257522386
2019HU1209184-750904,wrk_only,farmington,23.608700783311388
2016000218780-3939302,wrk_only,west_bountiful,23.599139713219287
2018HU0057533-242802,wrk__student,farmington,23.595295575483004
2019HU1162937-1665802,wrk_only,santa_clara,23.592554558287038
2019HU1022710-5426702,wrk_only,vineyard,23.58915226365784
2018HU0414217-4306001,wrk_only,orem,23.588087488083655
2018HU1224248-2680401,wrk_only,lehi,23.584690993064118
2018HU1355505-4037301,wrk_only,west_bountiful,23.584680681506565
2016000836864-4092201,wrk_only,delta,23.583959689170392
2018HU1328949-5360101,wrk_only,vineyard,23.58292643279206
2018HU0540901-1096901,wrk_only,centerville,23.582572279589893
2015001080245-1724304,wrk__student,west_point,23.580776965821812
2019HU1016219-5425802,wrk__student,vineyard,23.58053847234726
2018HU0161595-2272003,wrk__student,vineyard,23.578533117835455
2015000446610-5459101,wrk__student,orem,23.578217216488305
2019HU1318286-1661501,wrk_only,pleasant_grove,23.57816223212154
2017001107045-1036203,wrk__student,pleasant_grove,23.57782379903894
2019HU0089322-165901,wrk_only,american_fork,23.577482532704483
2018HU1145884-2413202,wrk__student,west_bountiful,23.57723712746476
2019HU0287116-1869802,wrk__student,lindon,23.575367345788305
2019HU1289095-390402,wrk_only,farmington,23.57427097864065
2017001187626-1024803,wrk__student,centerville,23.570053845943757
2019HU0426113-978102,wrk_only,west_bountiful,23.570018672876003
2018HU0526819-962502,wrk_only,west_bountiful,23.569805698453646
2016001396568-419603,wrk__student,kaysville,23.566470458784135
2019HU0730488-4120702,wrk_only,delta,23.565943601259363
2019HU1320205-3776906,wrk_only,north_salt_lake,23.562666918507563
2018HU0064255-5287105,wrk__student,vineyard,23.562543353912023
2019HU0359668-3756002,wrk_only,woods_cross,23.56186314657993
2019HU1135703-5435601,wrk_only,vineyard,23.561769891283905
2018HU1366954-1112501,wrk_only,pleasant_grove,23.558979537780754
2018HU0623760-2770801,wrk_only,american_fork,23.550275029131562
2017001344300-1269302,wrk_only,centerville,23.548468189499086
2017000639789-3977002,wrk_only,woods_cross,23.547270771071613
2016001277725-3957003,wrk__student,woods_cross,23.54680681253675
2018HU0888912-6489203,wrk__student,kaysville,23.546045948826258
2019HU1097994-2581002,wrk_only,orem,23.54340739132556
2019HU0314721-2792101,wrk_only,american_fork,23.542394271456484
2019HU0033814-2872701,wrk__student,saratoga_springs,23.541420366066422
2018HU1269535-970803,wrk__student,west_bountiful,23.539252472878903
2019HU1160866-988102,wrk_only,centerville,23.539096842216452
